frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
129,460.93,196.1,0.87,0.0,0.0,0.42,453.72,189.1,0.9,0.0,0.0,0.2,436.35,192.29,0.94,419.28,222.11,0.94,417.41,221.7,1.0,384.07,270.9,0.76,405.23,267.67,0.99,405.46,312.17,0.71,411.94,314.8,0.98,366.02,309.03,0.99,356.86,305.23,1.0,394.88,387.15,0.99,337.57,375.14,1.0,368.83,429.2,0.97,259.52,414.13,0.99
130,463.89,196.15,0.87,0.0,0.0,0.41,456.94,189.22,0.89,0.0,0.0,0.19,439.52,192.5,0.93,422.58,222.17,0.94,419.65,222.07,1.0,388.25,268.91,0.76,406.41,267.01,0.99,408.89,309.97,0.72,413.02,312.98,0.98,369.47,308.9,0.99,359.96,305.23,1.0,396.35,386.64,0.99,341.44,374.9,1.0,368.96,429.82,0.97,264.99,415.02,0.99
131,466.92,195.69,0.82,0.0,0.0,0.3,461.24,188.68,0.86,0.0,0.0,0.14,441.19,191.67,0.91,426.68,223.52,0.94,421.16,218.48,0.99,399.67,277.0,0.76,407.99,265.47,0.99,416.88,309.78,0.67,414.59,306.04,0.96,372.55,307.4,0.99,360.65,301.74,1.0,402.87,384.83,0.98,348.19,374.51,1.0,373.52,430.68,0.96,272.5,418.56,0.98
132,472.6,194.24,0.86,0.0,0.0,0.39,465.83,187.62,0.89,0.0,0.0,0.16,445.37,192.16,0.92,437.02,225.32,0.96,424.51,220.02,1.0,408.82,277.78,0.8,402.76,266.21,0.99,425.27,307.06,0.72,412.67,309.85,0.97,381.0,307.86,0.99,366.56,301.87,1.0,405.56,387.16,0.98,360.28,374.21,1.0,370.93,433.64,0.96,283.56,415.24,0.98
133,473.9,193.91,0.9,0.0,0.0,0.45,469.13,188.51,0.91,0.0,0.0,0.23,449.69,192.16,0.93,436.26,224.96,0.97,423.7,225.19,1.0,417.14,270.51,0.84,391.21,271.39,1.0,431.83,302.89,0.79,407.95,311.9,0.98,374.23,302.31,1.0,370.61,302.13,1.0,366.96,374.9,0.99,397.78,387.55,1.0,299.3,410.76,0.98,359.64,439.5,0.99
134,475.33,194.79,0.9,0.0,0.0,0.47,470.94,189.21,0.92,0.0,0.0,0.25,451.57,191.79,0.93,438.16,225.81,0.98,425.86,224.59,1.0,422.41,271.27,0.85,392.46,269.52,1.0,437.1,304.01,0.81,405.93,310.68,0.98,377.41,301.3,1.0,374.43,300.93,1.0,369.06,374.47,0.99,401.42,389.26,1.0,299.95,407.78,0.99,363.63,441.21,0.99
135,478.55,194.78,0.87,0.0,0.0,0.42,473.67,188.8,0.87,0.0,0.0,0.21,456.06,191.51,0.9,446.27,230.4,0.96,427.97,223.76,1.0,428.48,277.59,0.83,395.66,266.25,0.99,436.24,308.81,0.82,405.4,314.98,0.99,385.28,303.81,1.0,377.66,302.06,1.0,374.22,376.56,0.99,403.39,391.56,1.0,306.1,403.66,0.98,362.73,440.47,0.99
136,483.87,194.84,0.89,0.0,0.0,0.49,478.6,188.55,0.88,0.0,0.0,0.25,461.59,192.34,0.9,452.28,234.92,0.96,435.37,224.61,1.0,433.85,283.72,0.85,402.92,266.87,0.99,445.25,310.21,0.83,406.12,315.41,0.98,390.43,305.86,1.0,382.59,302.32,1.0,384.36,379.23,0.99,406.53,390.07,1.0,319.28,409.84,0.98,362.38,441.07,0.99
137,486.33,195.13,0.86,0.0,0.0,0.44,480.95,188.44,0.87,0.0,0.0,0.25,465.7,191.97,0.92,448.66,231.37,0.96,443.99,224.39,1.0,427.62,282.06,0.81,424.11,269.94,0.99,446.55,311.56,0.78,432.84,313.82,0.98,389.33,306.71,0.99,386.2,303.58,1.0,395.93,384.29,0.99,401.95,389.52,1.0,338.17,415.63,0.97,345.02,434.65,0.99
138,488.03,195.68,0.9,487.9,188.44,0.56,480.96,188.49,0.9,0.0,0.0,0.32,465.62,193.48,0.93,449.9,231.62,0.97,447.74,225.78,1.0,422.67,279.98,0.84,433.05,271.67,0.99,448.15,309.86,0.8,444.34,315.91,0.97,392.22,309.37,0.99,387.06,304.29,1.0,411.53,391.31,0.98,391.6,380.08,0.99,368.06,432.64,0.96,321.75,419.91,0.98
139,490.55,196.45,0.9,490.41,188.94,0.55,483.77,189.33,0.9,0.0,0.0,0.32,469.04,193.68,0.94,451.63,229.44,0.96,450.87,226.44,1.0,423.78,277.07,0.82,437.72,273.19,0.99,450.05,307.77,0.78,453.21,314.17,0.97,393.68,309.56,0.99,389.8,305.95,1.0,413.51,391.74,0.98,398.78,382.55,0.99,370.38,432.88,0.95,332.13,422.26,0.98
140,498.47,198.84,0.89,0.0,0.0,0.47,491.83,191.86,0.9,0.0,0.0,0.28,474.66,196.26,0.92,457.86,229.4,0.97,462.7,224.42,1.0,442.33,285.58,0.84,433.0,273.94,0.99,481.35,308.17,0.77,437.89,312.76,0.97,401.33,313.45,0.99,401.67,308.35,1.0,425.54,388.22,0.98,418.72,382.77,0.99,370.28,425.66,0.94,338.81,421.0,0.97
141,500.46,199.14,0.91,500.74,192.12,0.52,493.7,192.06,0.91,0.0,0.0,0.28,475.01,196.12,0.92,465.79,233.95,0.98,459.53,225.36,1.0,455.0,288.49,0.87,416.39,270.78,0.99,489.23,307.51,0.81,403.65,312.87,0.97,410.33,318.64,0.99,406.28,312.52,1.0,425.61,390.28,0.98,426.99,385.22,0.99,365.0,428.02,0.95,353.52,425.99,0.97
142,501.77,199.15,0.93,502.37,192.51,0.58,494.76,192.09,0.92,0.0,0.0,0.3,475.46,195.99,0.92,469.95,236.07,0.98,459.42,225.55,1.0,461.98,289.07,0.88,415.79,267.84,0.99,494.09,305.44,0.83,399.0,310.31,0.98,415.23,320.5,0.99,409.45,314.0,1.0,430.78,389.15,0.98,435.41,383.83,0.99,370.82,429.21,0.95,366.97,427.77,0.97
143,503.53,200.64,0.93,504.88,194.53,0.63,496.72,193.22,0.92,0.0,0.0,0.3,477.32,195.77,0.92,474.47,239.89,0.98,458.38,226.7,1.0,470.48,288.7,0.9,416.31,267.1,0.99,500.46,304.06,0.86,398.22,310.51,0.98,419.1,322.86,1.0,409.14,316.56,1.0,438.04,388.77,0.99,431.95,386.18,1.0,379.68,427.06,0.97,363.21,429.72,0.98
144,508.38,202.28,0.93,509.92,196.54,0.62,502.48,194.52,0.92,0.0,0.0,0.29,483.98,196.05,0.92,479.31,241.79,0.98,462.76,226.16,1.0,477.79,289.88,0.9,418.79,264.34,0.99,508.89,301.38,0.87,401.26,305.25,0.98,424.06,324.4,1.0,413.73,317.38,1.0,443.93,387.12,0.99,435.61,384.79,1.0,387.02,430.12,0.96,366.53,434.82,0.98
145,512.54,202.64,0.9,513.41,197.25,0.55,507.39,195.19,0.89,0.0,0.0,0.26,488.5,197.82,0.89,481.01,242.19,0.98,464.66,228.97,1.0,481.77,286.83,0.91,419.53,265.89,0.99,513.02,298.06,0.88,404.58,303.77,0.98,428.17,324.39,1.0,417.18,318.78,1.0,449.71,387.58,0.99,435.02,388.62,1.0,395.71,428.34,0.97,363.65,436.97,0.98
146,515.32,200.79,0.91,516.03,195.36,0.58,508.87,193.45,0.89,0.0,0.0,0.27,488.83,197.6,0.9,484.75,243.27,0.98,467.1,229.91,1.0,483.95,289.93,0.9,423.86,268.88,0.99,515.82,298.33,0.86,406.42,302.7,0.97,431.64,325.63,1.0,420.61,319.56,1.0,452.99,389.21,0.99,443.58,387.55,1.0,392.9,433.12,0.97,370.95,437.23,0.98
147,517.22,201.66,0.91,517.97,195.95,0.59,510.67,194.22,0.9,0.0,0.0,0.29,491.02,197.84,0.9,484.55,242.39,0.98,471.9,230.41,0.99,483.47,290.16,0.88,435.6,271.26,0.98,515.8,298.82,0.83,423.36,299.99,0.96,432.22,324.96,0.99,424.4,319.48,1.0,452.63,390.23,0.99,447.48,389.3,1.0,392.35,435.65,0.97,376.1,440.23,0.98
148,524.93,200.59,0.92,525.51,194.91,0.57,518.39,193.44,0.91,0.0,0.0,0.28,499.02,197.19,0.91,496.63,241.85,0.98,477.9,226.25,1.0,495.67,291.04,0.91,434.66,264.0,0.99,530.62,287.89,0.87,419.17,295.71,0.98,441.21,321.69,1.0,432.53,313.09,1.0,450.02,392.65,0.99,457.8,383.7,1.0,388.87,436.9,0.98,395.52,433.34,0.99
149,527.17,203.68,0.91,529.5,198.28,0.63,521.42,196.23,0.89,0.0,0.0,0.3,502.44,198.28,0.86,503.4,241.35,0.98,477.47,227.24,0.99,505.45,286.36,0.91,434.7,265.46,0.98,532.89,285.52,0.87,426.61,297.57,0.97,448.92,318.77,1.0,429.55,313.33,1.0,469.77,383.72,0.99,437.81,388.32,1.0,422.67,424.88,0.98,366.26,440.26,0.99
150,529.55,202.4,0.92,532.23,197.1,0.58,525.01,194.69,0.89,0.0,0.0,0.27,506.38,197.09,0.85,506.77,240.81,0.98,477.31,224.51,1.0,510.61,288.59,0.93,431.03,257.94,0.99,538.46,288.05,0.9,414.58,287.12,0.98,455.69,322.4,1.0,433.02,315.15,1.0,479.61,385.13,0.99,433.92,385.3,0.99,445.57,434.14,0.96,366.7,447.66,0.97
151,531.53,201.69,0.94,534.43,195.95,0.65,526.07,194.02,0.92,0.0,0.0,0.29,506.02,196.86,0.87,508.11,239.84,0.98,478.23,225.09,1.0,511.63,288.32,0.93,432.45,260.45,0.99,541.63,286.22,0.9,417.6,288.63,0.98,456.83,320.46,1.0,433.24,314.32,1.0,485.52,383.04,0.99,435.24,385.94,0.99,452.26,431.48,0.96,364.76,448.41,0.97
152,538.61,202.02,0.95,541.48,196.45,0.67,532.74,194.55,0.93,0.0,0.0,0.28,512.66,197.55,0.88,519.25,241.92,0.98,483.47,224.06,1.0,523.21,288.84,0.94,434.51,255.54,0.99,550.58,283.05,0.91,420.3,285.7,0.98,466.85,321.47,1.0,439.25,313.92,1.0,491.46,385.15,0.99,435.77,386.36,1.0,458.58,436.92,0.97,363.07,452.07,0.98
153,545.45,202.63,0.93,545.65,196.74,0.58,538.41,196.05,0.91,0.0,0.0,0.29,518.31,198.55,0.9,513.16,239.13,0.99,497.34,223.17,1.0,519.61,283.97,0.93,450.03,252.04,0.99,555.84,280.37,0.88,427.71,281.79,0.98,450.81,318.18,1.0,451.07,308.91,1.0,438.07,390.45,0.99,496.14,379.59,0.99,372.55,444.9,0.96,454.43,436.81,0.97
154,547.62,203.49,0.91,547.75,196.5,0.51,540.6,196.66,0.9,0.0,0.0,0.33,521.12,198.96,0.92,500.52,233.67,0.98,509.18,226.24,1.0,494.14,280.63,0.89,481.19,261.52,0.99,538.44,284.74,0.83,469.84,276.35,0.97,442.56,315.38,0.99,457.21,309.3,1.0,436.75,386.64,0.99,501.55,378.13,0.99,370.69,440.88,0.96,459.84,434.23,0.98
155,550.06,201.44,0.89,0.0,0.0,0.46,543.69,195.46,0.87,0.0,0.0,0.38,523.87,199.67,0.93,487.13,227.1,0.99,517.96,231.32,1.0,443.37,269.5,0.91,527.38,271.94,0.99,449.89,293.26,0.84,558.54,276.76,0.96,438.39,311.91,0.99,462.78,310.47,1.0,435.99,382.01,0.99,509.02,377.52,0.99,370.7,437.94,0.96,474.14,431.46,0.97
156,558.35,201.58,0.88,0.0,0.0,0.43,552.36,195.16,0.9,0.0,0.0,0.33,532.59,197.38,0.96,497.25,227.66,0.98,523.59,229.72,1.0,465.65,269.5,0.84,528.14,269.56,0.99,487.02,289.03,0.72,558.77,279.52,0.96,446.14,313.6,1.0,471.5,312.12,1.0,433.92,381.92,1.0,515.98,376.82,1.0,361.68,443.92,0.99,493.72,438.81,0.99
157,561.76,202.13,0.9,0.0,0.0,0.47,555.73,195.31,0.92,0.0,0.0,0.28,535.31,195.65,0.96,508.11,232.0,0.98,522.11,224.44,1.0,497.64,272.58,0.83,507.51,258.37,0.99,536.09,283.01,0.71,516.15,275.11,0.96,453.1,313.7,1.0,473.91,308.75,1.0,433.97,381.57,1.0,519.71,374.78,1.0,360.27,444.73,0.99,500.14,440.54,0.99
158,563.11,201.19,0.94,564.45,196.74,0.61,557.27,194.41,0.93,0.0,0.0,0.3,537.08,193.55,0.94,528.26,238.67,0.99,514.34,219.46,1.0,539.8,276.75,0.92,473.57,247.57,0.99,576.11,276.0,0.85,457.48,279.41,0.98,466.96,313.71,1.0,473.9,304.12,1.0,435.68,384.26,1.0,523.55,374.67,1.0,356.25,442.28,0.99,504.03,437.87,0.99
159,569.93,199.8,0.92,570.79,195.13,0.51,564.14,193.25,0.92,0.0,0.0,0.24,542.5,193.41,0.94,529.34,236.17,0.99,520.21,221.02,1.0,538.7,275.97,0.89,481.26,253.74,0.99,578.21,278.97,0.8,467.33,284.46,0.98,472.73,309.7,1.0,482.64,302.27,1.0,440.23,380.24,1.0,530.59,374.31,1.0,361.08,439.4,0.99,513.4,439.47,0.99
160,573.37,199.07,0.92,574.75,194.83,0.51,567.71,192.66,0.92,0.0,0.0,0.24,545.57,192.91,0.94,532.81,236.57,0.99,522.24,219.9,1.0,542.99,275.56,0.89,485.48,251.02,0.99,581.7,277.21,0.8,477.24,282.95,0.97,475.71,307.86,1.0,484.93,300.26,1.0,441.54,379.01,1.0,535.24,373.99,1.0,363.73,438.19,0.99,523.26,440.31,0.99
161,576.66,198.63,0.91,579.54,194.34,0.51,570.84,192.27,0.93,0.0,0.0,0.3,548.58,193.51,0.96,523.68,232.12,0.98,534.41,222.96,1.0,506.68,270.41,0.81,528.6,254.14,0.99,535.69,285.69,0.69,554.56,277.91,0.96,473.75,304.74,1.0,492.55,300.15,1.0,444.06,376.76,1.0,537.33,372.68,1.0,367.42,438.53,0.99,529.05,440.71,0.99
162,579.97,198.53,0.91,582.53,195.17,0.52,574.8,192.17,0.91,0.0,0.0,0.25,553.48,192.08,0.94,541.86,238.04,0.98,528.31,217.05,1.0,549.54,276.74,0.88,487.47,243.57,0.99,585.21,278.69,0.79,481.67,277.83,0.97,484.21,305.46,1.0,491.92,296.45,1.0,445.31,377.57,1.0,541.59,372.18,1.0,366.2,436.85,0.99,533.8,440.83,0.99
163,586.95,199.5,0.84,0.0,0.0,0.35,581.87,193.14,0.89,0.0,0.0,0.23,560.53,193.78,0.95,528.37,230.68,0.97,547.72,221.62,1.0,507.91,270.5,0.72,549.41,251.14,0.99,533.77,286.11,0.59,578.65,276.23,0.96,482.88,303.66,1.0,506.13,300.19,1.0,451.95,370.51,1.0,547.23,371.49,1.0,378.83,431.21,0.99,543.46,443.33,1.0
164,590.17,197.91,0.92,594.0,195.09,0.58,584.6,192.4,0.92,0.0,0.0,0.25,561.41,192.55,0.93,558.84,236.89,0.98,534.48,217.87,1.0,569.44,276.61,0.88,493.2,246.57,0.99,597.98,279.36,0.81,485.25,287.47,0.97,502.48,304.87,1.0,502.28,298.34,1.0,460.37,367.52,0.99,549.53,371.98,1.0,389.22,426.97,0.98,549.49,445.39,0.99
165,593.31,198.8,0.92,597.54,195.77,0.6,587.43,193.11,0.92,0.0,0.0,0.27,564.53,193.14,0.92,562.9,237.18,0.98,538.89,218.81,1.0,573.77,278.41,0.87,498.75,250.01,0.99,601.39,279.27,0.78,490.19,288.4,0.96,506.04,305.07,1.0,506.07,298.88,1.0,464.0,365.87,0.99,554.41,371.49,1.0,391.84,427.67,0.98,554.54,447.8,0.99
166,595.87,199.24,0.93,600.44,196.04,0.64,590.04,193.65,0.92,0.0,0.0,0.3,568.05,193.49,0.92,566.97,236.17,0.98,542.75,219.35,1.0,580.86,276.67,0.89,501.89,251.19,0.99,605.02,279.41,0.82,492.03,291.38,0.96,508.95,304.37,1.0,508.8,299.27,1.0,468.5,362.86,0.99,559.68,372.36,1.0,398.14,427.35,0.98,561.0,452.95,0.99
167,603.13,197.51,0.9,0.0,0.0,0.47,595.93,191.94,0.93,0.0,0.0,0.28,574.21,194.56,0.96,549.87,230.34,0.97,568.25,224.79,1.0,541.68,277.13,0.7,571.73,262.59,0.99,588.16,290.32,0.55,602.6,287.64,0.94,498.19,307.07,0.99,523.78,304.92,1.0,463.0,368.34,0.99,573.75,373.92,1.0,391.23,435.7,0.98,574.46,453.27,0.99
168,607.22,196.44,0.9,0.0,0.0,0.47,599.68,191.21,0.93,0.0,0.0,0.31,577.36,195.65,0.96,548.07,227.39,0.97,572.73,228.48,1.0,523.26,275.42,0.7,575.62,269.6,0.99,559.97,293.38,0.55,607.68,286.95,0.95,499.04,305.22,0.99,527.67,305.4,1.0,465.8,368.34,0.99,577.02,374.34,1.0,395.49,436.75,0.98,579.78,452.42,0.99
169,611.01,197.35,0.89,0.0,0.0,0.43,604.44,192.06,0.92,0.0,0.0,0.28,583.02,195.18,0.96,555.55,228.86,0.97,576.39,227.42,1.0,539.54,276.14,0.76,576.14,268.82,0.99,575.22,294.06,0.62,601.44,291.9,0.96,509.21,304.35,1.0,536.23,304.06,1.0,469.7,366.26,0.99,580.78,375.33,1.0,397.43,431.61,0.98,583.76,453.65,0.99
170,612.95,198.12,0.89,617.41,194.37,0.56,606.84,193.19,0.88,0.0,0.0,0.32,586.9,196.39,0.9,573.72,235.6,0.98,569.22,226.83,1.0,580.64,276.83,0.86,536.9,262.29,0.98,610.27,292.74,0.78,528.99,299.55,0.95,522.97,306.66,0.99,534.55,305.95,1.0,476.99,356.52,0.99,579.57,375.48,1.0,408.82,420.33,0.98,582.45,456.96,0.99
171,621.78,198.83,0.87,0.0,0.0,0.37,616.0,193.47,0.91,0.0,0.0,0.24,593.74,196.27,0.96,564.74,228.95,0.97,583.94,231.08,1.0,547.81,276.11,0.7,586.6,277.62,0.99,580.24,294.36,0.56,615.54,293.94,0.96,519.6,302.75,1.0,545.5,303.8,1.0,478.7,367.39,0.99,586.84,377.82,1.0,402.09,427.59,0.99,590.45,451.97,0.99
172,625.34,198.96,0.9,0.0,0.0,0.47,619.35,193.5,0.93,0.0,0.0,0.24,597.86,195.37,0.96,581.93,233.34,0.97,583.73,230.61,1.0,583.52,279.45,0.73,584.72,280.74,0.99,617.26,291.89,0.59,604.68,301.51,0.96,528.52,302.38,1.0,544.63,301.5,1.0,485.67,368.29,0.99,588.56,378.49,1.0,404.26,424.73,0.99,591.93,451.58,0.99
173,627.13,198.82,0.93,631.92,195.24,0.57,621.44,193.39,0.94,0.0,0.0,0.26,600.96,194.19,0.95,596.71,235.84,0.98,580.03,229.82,1.0,608.68,279.96,0.83,562.87,281.28,0.99,630.3,290.78,0.72,558.76,314.19,0.97,537.92,304.77,1.0,544.17,302.55,1.0,492.39,370.72,1.0,591.0,382.09,1.0,406.79,422.64,0.99,594.03,453.55,0.99
174,630.45,195.99,0.94,634.52,192.54,0.63,623.36,192.26,0.93,0.0,0.0,0.31,601.28,196.36,0.92,603.62,233.39,0.99,584.47,228.82,1.0,615.97,280.33,0.88,556.63,275.66,0.99,631.05,292.28,0.78,547.46,315.07,0.96,548.13,304.95,1.0,552.22,303.96,1.0,494.79,367.22,0.99,596.59,385.62,1.0,411.81,413.35,0.98,594.69,450.33,0.99
175,637.7,195.18,0.89,0.0,0.0,0.45,631.1,191.83,0.91,0.0,0.0,0.21,609.85,196.81,0.94,597.8,229.79,0.96,600.7,228.91,1.0,603.9,276.12,0.71,598.99,274.8,0.99,626.3,295.97,0.57,613.72,304.43,0.95,545.65,306.83,0.99,560.27,307.26,1.0,501.41,366.24,0.99,600.79,386.47,1.0,421.75,412.16,0.98,594.18,451.51,0.99
176,641.41,194.94,0.88,0.0,0.0,0.44,636.15,191.14,0.9,0.0,0.0,0.19,615.28,195.46,0.92,610.36,234.16,0.97,592.99,230.28,1.0,621.16,276.74,0.78,566.76,272.78,0.99,632.5,298.45,0.69,566.25,313.92,0.97,556.18,306.03,1.0,558.03,306.94,1.0,516.82,365.73,0.99,597.62,390.78,1.0,437.67,410.22,0.99,588.98,459.45,0.99
177,644.87,197.82,0.85,0.0,0.0,0.42,639.62,193.5,0.88,0.0,0.0,0.2,619.64,196.98,0.92,610.9,233.52,0.96,598.88,232.05,1.0,621.91,273.46,0.75,583.13,276.42,0.99,638.69,296.96,0.64,591.11,316.33,0.96,554.33,306.49,1.0,558.59,307.64,1.0,522.0,372.69,0.99,599.8,393.26,1.0,444.71,415.36,0.98,588.08,455.5,0.99
178,647.35,199.27,0.85,0.0,0.0,0.41,642.32,194.56,0.87,0.0,0.0,0.21,623.25,197.19,0.92,613.11,234.03,0.96,603.71,230.9,1.0,623.31,274.56,0.75,586.72,273.73,0.99,640.51,298.55,0.65,594.46,316.42,0.96,557.77,304.31,1.0,562.73,304.99,1.0,527.71,373.58,0.99,601.15,394.81,1.0,452.8,414.8,0.98,585.56,456.71,0.99
179,657.5,203.23,0.84,0.0,0.0,0.41,652.89,198.39,0.85,0.0,0.0,0.22,634.17,201.04,0.9,623.83,235.5,0.97,610.0,236.29,1.0,629.21,276.98,0.82,583.06,283.26,0.99,641.77,303.23,0.75,595.09,325.31,0.96,566.71,308.43,1.0,567.46,310.98,1.0,539.61,375.64,0.99,605.65,399.28,1.0,465.67,409.78,0.98,585.95,452.07,0.99
180,660.79,202.37,0.86,0.0,0.0,0.46,655.57,197.66,0.87,0.0,0.0,0.24,636.92,200.88,0.9,629.73,235.5,0.97,612.92,235.51,1.0,631.99,277.33,0.83,583.08,280.83,0.99,642.19,304.89,0.76,596.16,323.87,0.97,571.15,308.78,1.0,569.62,310.95,1.0,544.73,376.47,0.99,608.95,399.46,1.0,469.76,410.78,0.98,586.93,451.85,0.99
181,663.27,201.75,0.88,667.33,197.06,0.53,657.03,196.95,0.89,0.0,0.0,0.29,638.43,200.76,0.91,631.78,236.21,0.97,619.4,235.19,1.0,633.76,279.41,0.82,599.15,279.88,0.99,644.04,309.13,0.73,609.9,322.85,0.96,571.03,306.74,0.99,571.53,308.17,1.0,549.74,377.29,0.99,612.37,398.4,1.0,476.34,413.21,0.98,588.63,451.94,0.99
182,667.12,199.75,0.89,0.0,0.0,0.48,660.3,195.77,0.92,0.0,0.0,0.25,641.75,200.5,0.94,625.7,230.37,0.96,633.39,232.27,1.0,621.2,277.4,0.73,622.51,277.6,0.99,640.21,310.57,0.62,633.35,319.22,0.96,568.44,305.84,0.99,580.43,307.82,1.0,555.05,377.31,0.99,621.21,398.34,1.0,485.94,412.79,0.98,592.46,450.85,0.99
183,674.62,202.57,0.84,0.0,0.0,0.4,668.48,197.15,0.87,0.0,0.0,0.23,650.97,200.96,0.93,630.68,234.39,0.95,637.45,236.0,1.0,623.62,278.12,0.68,623.62,280.64,0.99,647.1,316.79,0.6,638.39,324.49,0.96,578.15,312.87,0.99,588.32,315.49,1.0,563.75,380.36,0.98,624.13,400.04,1.0,492.88,417.02,0.97,591.84,452.12,0.99
184,677.48,200.91,0.81,0.0,0.0,0.37,670.95,195.5,0.86,0.0,0.0,0.22,653.6,200.19,0.93,632.36,233.09,0.93,642.21,235.14,1.0,625.51,275.73,0.61,632.16,278.5,0.98,647.79,317.56,0.53,645.3,322.87,0.95,580.88,310.62,0.99,591.6,313.67,1.0,575.18,381.03,0.98,629.37,401.54,1.0,505.31,414.11,0.97,593.09,450.43,0.99
185,680.89,201.91,0.77,0.0,0.0,0.31,674.67,196.55,0.83,0.0,0.0,0.19,657.99,201.42,0.92,636.13,232.0,0.92,644.73,237.5,0.99,629.21,271.24,0.59,634.67,282.75,0.98,649.47,314.94,0.52,647.21,326.47,0.95,582.4,311.4,0.99,592.11,315.55,1.0,581.14,382.29,0.98,632.67,403.16,1.0,506.33,416.03,0.97,591.56,452.19,0.99
186,689.74,201.15,0.84,0.0,0.0,0.36,683.9,196.3,0.88,0.0,0.0,0.23,664.7,201.12,0.93,640.8,227.88,0.95,655.76,233.58,1.0,624.52,273.96,0.69,635.94,283.45,0.99,639.61,311.57,0.58,652.54,325.9,0.95,592.06,311.34,0.99,604.48,314.29,1.0,591.51,381.53,0.99,642.0,403.4,1.0,516.74,409.1,0.98,597.0,448.02,0.99
187,692.08,201.66,0.85,0.0,0.0,0.39,685.69,196.77,0.89,0.0,0.0,0.24,666.33,201.99,0.93,644.97,226.38,0.95,656.65,235.82,1.0,625.15,273.25,0.68,636.84,290.04,0.99,642.73,310.17,0.58,659.96,331.83,0.95,595.9,310.91,0.99,604.76,315.76,1.0,602.81,380.33,0.99,642.46,403.72,1.0,531.61,410.09,0.97,594.93,449.68,0.99
188,695.46,200.26,0.88,0.0,0.0,0.45,688.41,195.5,0.91,0.0,0.0,0.26,668.49,202.29,0.94,649.67,228.91,0.96,658.02,237.06,1.0,628.77,279.46,0.7,636.96,292.54,0.99,650.8,316.26,0.6,665.78,333.24,0.95,598.18,311.8,0.99,604.82,316.06,1.0,607.97,382.55,0.99,644.05,403.7,1.0,536.94,413.46,0.97,593.42,448.89,0.99
189,698.6,200.91,0.85,0.0,0.0,0.38,691.97,196.16,0.89,0.0,0.0,0.24,672.88,203.54,0.93,651.96,228.32,0.95,659.57,239.26,1.0,630.55,278.5,0.69,637.01,297.33,0.99,658.6,312.39,0.6,674.9,333.79,0.95,600.23,313.45,0.99,605.99,318.93,1.0,614.67,383.79,0.98,645.24,404.36,1.0,545.85,415.03,0.97,593.04,447.74,0.98
190,706.74,200.96,0.84,0.0,0.0,0.36,700.79,195.61,0.88,0.0,0.0,0.22,681.91,202.48,0.93,664.97,232.85,0.95,664.22,238.67,1.0,646.9,287.07,0.72,648.06,297.74,0.99,675.71,321.07,0.63,687.8,332.15,0.96,611.5,317.04,0.99,610.91,319.37,1.0,627.45,387.94,0.98,641.69,399.03,0.99,565.81,424.41,0.96,589.4,443.62,0.98
191,708.57,198.86,0.86,0.0,0.0,0.44,701.52,193.55,0.91,0.0,0.0,0.22,682.63,201.03,0.94,672.9,235.34,0.94,663.81,240.41,1.0,659.21,288.88,0.63,655.09,297.08,0.99,684.14,323.24,0.56,690.89,332.81,0.96,615.96,318.34,0.99,609.47,321.24,1.0,633.55,390.95,0.98,640.97,402.49,1.0,576.11,425.16,0.96,588.71,445.31,0.98
192,712.38,200.42,0.84,0.0,0.0,0.38,706.46,195.25,0.89,0.0,0.0,0.2,688.36,202.16,0.93,675.11,237.04,0.94,668.3,241.95,1.0,668.27,288.75,0.66,658.41,296.94,0.99,693.0,322.39,0.6,695.73,330.39,0.96,618.12,317.18,0.99,614.26,320.91,1.0,630.47,388.1,0.99,647.37,406.48,1.0,567.81,418.19,0.97,596.56,450.49,0.99
193,715.7,198.16,0.85,0.0,0.0,0.41,709.97,193.16,0.89,0.0,0.0,0.22,692.99,200.55,0.93,681.28,237.11,0.95,672.81,241.35,1.0,679.17,287.66,0.73,662.8,295.77,0.99,704.89,316.37,0.68,702.24,327.82,0.97,624.22,316.05,0.99,619.59,319.47,1.0,630.92,387.37,0.99,648.4,406.58,1.0,568.69,416.97,0.97,596.48,450.36,0.99
194,723.73,201.74,0.9,0.0,0.0,0.49,717.45,196.32,0.92,0.0,0.0,0.25,698.51,201.49,0.94,685.67,235.4,0.97,685.03,237.36,1.0,683.1,286.85,0.79,680.4,289.46,0.99,712.75,311.21,0.73,712.93,317.94,0.97,627.78,312.66,0.99,627.76,313.64,1.0,637.09,385.78,0.99,654.27,400.36,1.0,577.57,422.86,0.97,599.59,450.05,0.98
