frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
171,2021.79,723.37,0.98,2064.8,693.38,0.97,1985.67,698.08,0.94,2135.2,730.98,0.88,1944.78,742.01,0.71,2282.01,900.73,1.0,1860.47,997.76,0.99,2527.28,1077.43,0.98,1758.05,1199.29,0.96,2486.37,1322.74,0.96,1917.53,915.28,0.94,2281.59,1427.02,0.99,2026.15,1475.79,0.99,2243.68,1668.89,0.96,2016.65,1774.4,0.95,2047.89,1943.49,0.74,2066.32,2042.24,0.72
172,2023.21,706.57,0.98,2066.69,677.79,0.97,1987.5,680.64,0.94,2136.35,716.12,0.89,1945.87,723.37,0.7,2279.85,886.93,1.0,1861.12,979.13,0.99,2525.61,1058.85,0.98,1753.17,1176.42,0.95,2485.45,1302.62,0.96,1917.53,900.62,0.93,2275.91,1421.86,0.99,2023.57,1468.19,0.99,2226.44,1706.59,0.95,2021.39,1807.13,0.93,2021.87,1942.75,0.69,2072.86,2031.77,0.66
173,2022.28,684.86,0.98,2065.1,656.55,0.97,1988.17,658.93,0.94,2133.44,694.44,0.88,1949.25,700.65,0.7,2279.04,864.48,1.0,1861.32,954.44,0.99,2521.46,1028.49,0.98,1754.5,1138.72,0.96,2490.07,1280.27,0.96,1924.11,865.16,0.94,2272.16,1405.92,0.99,2020.19,1451.22,0.99,2225.4,1702.56,0.95,2016.97,1798.75,0.94,2028.5,1952.57,0.69,2067.41,2034.72,0.67
174,2023.82,658.87,0.98,2064.89,628.4,0.97,1991.84,632.3,0.93,2133.0,660.7,0.89,1958.22,670.55,0.69,2284.09,832.15,1.0,1864.44,922.2,0.99,2516.48,999.25,0.98,1754.47,1101.48,0.96,2489.15,1250.96,0.97,1930.92,828.21,0.94,2268.31,1364.84,1.0,2016.1,1409.78,0.99,2226.84,1666.03,0.97,2011.43,1757.71,0.97,2051.38,1946.61,0.83,2062.84,2021.88,0.81
175,2021.59,634.65,0.98,2060.79,600.89,0.97,1991.25,607.97,0.93,2129.57,626.46,0.89,1963.28,642.61,0.67,2281.69,805.07,1.0,1871.44,892.88,0.99,2522.06,980.11,0.99,1746.26,1063.24,0.96,2496.53,1219.01,0.97,1923.35,799.01,0.94,2262.35,1339.64,1.0,2018.94,1387.11,1.0,2219.29,1641.13,0.98,2031.86,1749.36,0.98,2065.79,1908.98,0.87,2089.72,2009.24,0.85
176,2018.27,598.94,0.98,2058.71,565.5,0.97,1989.06,572.26,0.93,2128.11,591.99,0.9,1961.3,607.47,0.67,2279.34,771.06,1.0,1865.13,865.22,0.99,2520.81,938.01,0.99,1742.82,1032.8,0.96,2498.98,1187.46,0.98,1918.85,768.33,0.95,2257.44,1300.75,1.0,2013.14,1352.01,1.0,2216.28,1603.26,0.99,2026.64,1720.05,0.99,2069.25,1888.5,0.92,2093.76,2002.72,0.91
177,2026.18,560.57,0.98,2063.06,525.65,0.97,1994.13,534.59,0.93,2125.27,548.25,0.9,1963.8,570.66,0.68,2287.13,726.8,1.0,1863.14,825.56,1.0,2517.59,898.68,0.99,1747.64,994.41,0.97,2498.24,1163.04,0.98,1919.78,730.83,0.95,2255.41,1270.16,1.0,2007.23,1319.89,1.0,2212.18,1581.82,0.99,2027.15,1677.51,0.99,2071.09,1908.82,0.93,2098.17,1984.08,0.92
178,2015.57,523.86,0.98,2054.56,488.1,0.97,1984.54,496.98,0.92,2122.85,508.95,0.91,1955.5,530.92,0.63,2283.71,691.62,1.0,1860.64,786.22,0.99,2514.11,879.53,0.99,1749.28,960.96,0.96,2501.33,1144.86,0.98,1901.48,712.04,0.94,2255.32,1232.9,1.0,2007.15,1280.95,1.0,2207.23,1570.53,0.99,2024.13,1664.54,0.99,2094.96,1896.94,0.94,2113.77,1972.02,0.92
179,2011.2,485.31,0.98,2050.28,446.81,0.97,1979.39,458.27,0.91,2122.55,462.78,0.92,1950.74,491.64,0.6,2285.5,648.29,1.0,1861.55,749.3,0.99,2511.78,846.36,0.99,1755.97,940.17,0.96,2498.5,1110.45,0.98,1877.64,715.04,0.94,2251.65,1188.17,1.0,2002.76,1236.95,1.0,2209.62,1538.17,0.99,2026.2,1627.2,0.99,2127.72,1888.52,0.95,2129.94,1957.0,0.93
180,2010.26,438.17,0.98,2051.56,401.67,0.97,1975.57,408.83,0.93,2123.54,425.99,0.91,1938.12,443.86,0.64,2281.03,621.76,1.0,1850.46,706.21,0.99,2518.43,827.54,0.99,1750.79,922.21,0.96,2494.21,1088.95,0.98,1855.43,747.89,0.94,2262.48,1160.88,1.0,2009.63,1200.08,1.0,2217.95,1525.18,0.99,2021.32,1596.93,0.98,2120.2,1894.31,0.91,2118.14,1951.86,0.88
181,2004.53,392.12,0.98,2047.14,357.58,0.97,1971.93,361.22,0.92,2118.5,385.27,0.92,1934.57,395.47,0.62,2273.9,587.44,1.0,1844.9,663.68,0.99,2507.17,807.68,0.99,1754.99,902.09,0.96,2477.12,1060.88,0.98,1850.26,772.75,0.94,2257.99,1136.35,1.0,2003.38,1170.83,1.0,2222.99,1520.98,0.99,2011.59,1581.33,0.98,2140.65,1887.76,0.92,2110.72,1935.92,0.89
182,2001.71,351.63,0.98,2043.65,317.3,0.97,1967.19,321.48,0.92,2115.26,347.16,0.92,1928.51,360.79,0.6,2281.57,552.08,1.0,1840.63,627.6,0.99,2502.53,790.54,0.99,1762.7,879.21,0.95,2452.49,1049.58,0.98,1848.23,763.72,0.93,2259.98,1109.43,1.0,1994.36,1138.72,1.0,2232.33,1506.31,0.99,1994.36,1542.68,0.99,2163.32,1905.09,0.94,2095.8,1915.93,0.91
183,1998.17,316.7,0.98,2040.75,283.36,0.97,1962.44,285.55,0.91,2113.41,313.53,0.93,1920.88,324.7,0.57,2278.86,529.43,1.0,1848.17,583.68,0.99,2491.94,781.57,0.99,1775.31,835.11,0.95,2408.47,1029.98,0.98,1780.51,840.51,0.92,2248.79,1093.01,1.0,1987.95,1107.05,1.0,2225.53,1510.57,0.99,1988.38,1516.47,0.99,2185.63,1917.22,0.95,2090.49,1903.1,0.93
184,1992.67,281.02,0.98,2038.07,249.73,0.97,1957.13,249.94,0.92,2113.29,284.27,0.93,1914.34,289.41,0.57,2273.57,515.51,1.0,1847.76,540.09,0.99,2484.61,784.26,0.99,1784.31,776.74,0.95,2353.85,1003.57,0.98,1766.07,892.95,0.93,2236.83,1089.49,1.0,1976.13,1091.37,1.0,2217.53,1512.54,0.99,1976.01,1514.99,0.99,2211.85,1867.69,0.94,2090.5,1872.74,0.91
185,1991.59,263.12,0.99,2035.9,230.42,0.97,1955.01,231.81,0.93,2114.39,262.19,0.92,1914.58,271.2,0.62,2279.8,497.54,1.0,1849.97,519.4,0.99,2470.95,769.61,0.99,1780.41,779.82,0.96,2320.17,970.42,0.98,1754.6,995.48,0.94,2235.88,1071.78,1.0,1970.79,1068.59,1.0,2220.03,1499.96,0.99,1967.54,1482.48,0.99,2221.49,1846.3,0.94,2074.26,1828.66,0.93
186,1990.24,248.09,0.98,2034.94,216.41,0.97,1954.11,215.88,0.93,2111.21,249.46,0.92,1912.12,254.19,0.65,2273.8,484.86,1.0,1844.7,505.93,1.0,2454.73,750.27,0.99,1775.75,781.07,0.97,2299.21,926.73,0.98,1741.99,1032.6,0.94,2235.4,1059.33,1.0,1970.01,1054.48,1.0,2216.98,1485.55,0.99,1958.62,1457.74,0.99,2222.6,1828.18,0.95,2070.4,1799.93,0.94
187,1983.67,235.43,0.99,2031.4,202.82,0.97,1948.8,200.6,0.94,2115.1,238.19,0.91,1909.12,235.6,0.67,2271.02,482.0,1.0,1849.51,487.65,1.0,2433.49,758.94,0.99,1766.22,787.32,0.97,2258.07,867.06,0.98,1730.46,1061.01,0.96,2234.84,1041.81,1.0,1968.91,1029.99,1.0,2220.74,1483.22,1.0,1959.41,1441.73,1.0,2230.06,1814.92,0.97,2062.68,1773.89,0.97
188,1987.38,226.58,0.99,2032.9,194.72,0.97,1951.83,192.96,0.95,2110.69,230.96,0.9,1911.81,231.98,0.71,2265.1,475.24,1.0,1847.11,482.68,1.0,2422.31,756.73,0.99,1767.79,786.78,0.98,2248.42,834.75,0.97,1711.29,1075.86,0.95,2234.42,1037.13,1.0,1969.75,1026.34,1.0,2226.2,1453.62,0.99,1942.04,1417.74,0.99,2253.86,1779.5,0.94,2042.64,1756.84,0.94
189,1989.04,222.29,0.99,2035.76,191.08,0.97,1952.72,187.86,0.95,2112.17,230.77,0.89,1909.79,227.7,0.73,2256.87,478.11,1.0,1849.17,475.88,1.0,2411.09,756.94,0.99,1763.78,785.8,0.98,2223.21,753.75,0.97,1700.83,1078.96,0.96,2237.59,1031.65,1.0,1977.01,1018.59,1.0,2226.01,1445.51,0.99,1943.22,1416.95,0.99,2262.15,1771.19,0.95,2040.13,1771.61,0.96
190,1988.83,222.14,0.99,2035.51,191.26,0.96,1952.0,186.42,0.95,2113.15,234.35,0.88,1908.36,228.01,0.73,2249.71,484.51,1.0,1855.8,468.69,1.0,2391.37,748.47,0.99,1755.79,784.08,0.98,2186.82,684.63,0.98,1696.31,1073.3,0.97,2235.04,1026.03,1.0,1975.7,1002.28,1.0,2229.6,1446.72,1.0,1933.11,1395.03,1.0,2261.92,1791.96,0.97,2002.88,1763.2,0.97
191,1987.86,224.16,0.99,2034.68,193.8,0.96,1952.41,189.16,0.95,2112.82,240.04,0.88,1911.59,233.03,0.73,2242.1,493.85,1.0,1859.09,472.39,1.0,2375.51,758.54,0.99,1749.0,785.66,0.98,2161.65,655.24,0.97,1687.94,1070.06,0.97,2230.02,1028.81,1.0,1975.16,1005.29,1.0,2231.45,1444.47,1.0,1930.44,1404.45,1.0,2277.16,1787.63,0.97,1994.16,1782.9,0.97
192,1984.74,232.71,0.99,2031.88,201.12,0.96,1948.02,198.21,0.95,2112.56,247.32,0.88,1908.07,244.15,0.72,2236.86,503.85,1.0,1859.14,480.28,1.0,2358.81,767.47,0.99,1747.71,784.57,0.99,2142.79,638.07,0.98,1685.98,1051.8,0.97,2218.38,1040.61,1.0,1963.67,1017.1,1.0,2230.7,1450.21,1.0,1916.46,1415.41,1.0,2286.49,1789.71,0.97,1969.58,1795.28,0.97
193,1987.16,244.98,0.99,2033.31,212.44,0.96,1949.59,211.01,0.96,2112.93,257.18,0.86,1909.24,256.86,0.74,2228.25,511.7,1.0,1864.51,485.12,1.0,2340.0,769.53,0.98,1747.74,780.49,0.99,2114.37,602.68,0.97,1686.4,1032.74,0.98,2211.4,1048.71,1.0,1961.67,1025.97,1.0,2234.36,1453.26,1.0,1915.59,1428.84,1.0,2297.58,1814.13,0.97,1952.96,1839.06,0.97
194,1979.31,261.9,0.99,2026.37,229.64,0.96,1941.98,226.04,0.94,2103.33,278.33,0.84,1898.99,273.63,0.66,2207.55,520.42,0.99,1854.1,498.85,0.99,2318.0,754.32,0.98,1757.43,782.65,0.97,2110.18,630.4,0.97,1702.02,994.92,0.96,2201.36,1057.83,1.0,1951.75,1036.32,1.0,2232.05,1481.91,0.99,1909.84,1455.15,0.99,2297.92,1873.89,0.94,1949.1,1886.63,0.94
195,1980.79,290.53,0.99,2025.18,255.58,0.96,1942.58,257.12,0.95,2099.02,296.35,0.81,1899.94,302.18,0.69,2200.9,533.54,0.99,1857.06,517.74,0.99,2308.27,765.62,0.97,1755.76,780.81,0.98,2090.6,627.0,0.96,1713.59,977.51,0.97,2196.05,1072.73,1.0,1949.72,1059.0,1.0,2237.5,1469.01,0.99,1906.15,1475.84,0.99,2317.08,1842.37,0.94,1928.78,1906.82,0.95
196,1981.39,325.51,0.98,2026.07,292.86,0.96,1947.39,289.47,0.94,2096.24,333.2,0.82,1906.53,326.89,0.65,2191.8,565.23,0.99,1855.58,535.94,0.99,2297.92,788.56,0.98,1756.04,781.1,0.97,2083.12,631.02,0.96,1718.38,944.86,0.96,2189.38,1098.17,1.0,1946.25,1078.99,1.0,2240.39,1502.34,0.99,1897.69,1496.72,0.99,2325.87,1880.11,0.94,1921.52,1927.67,0.94
197,1971.16,355.54,0.98,2017.48,326.14,0.96,1940.89,321.03,0.93,2089.22,373.86,0.84,1904.82,362.62,0.59,2180.46,603.14,0.99,1853.24,571.3,0.99,2273.95,813.95,0.98,1755.13,796.49,0.97,2045.02,627.3,0.97,1725.81,926.26,0.95,2189.29,1123.87,1.0,1950.1,1105.83,1.0,2234.83,1508.5,0.99,1886.3,1512.97,0.99,2331.56,1858.27,0.94,1921.37,1923.25,0.94
198,1970.34,390.8,0.98,2017.28,363.38,0.96,1940.9,357.24,0.92,2089.73,411.63,0.86,1903.67,395.81,0.56,2177.7,637.43,1.0,1850.44,600.9,0.99,2265.06,834.65,0.99,1743.04,803.26,0.96,2051.17,636.61,0.98,1732.37,902.28,0.95,2191.97,1152.67,1.0,1955.08,1135.94,1.0,2235.53,1512.78,0.99,1878.76,1519.55,0.99,2330.02,1856.7,0.96,1910.81,1919.22,0.96
199,1981.08,436.44,0.98,2022.45,407.3,0.96,1948.39,401.69,0.92,2085.39,453.54,0.86,1905.0,440.98,0.56,2178.99,682.06,1.0,1847.32,641.4,0.99,2258.57,881.35,0.99,1733.28,837.47,0.95,2058.21,666.66,0.98,1757.29,879.92,0.93,2195.36,1189.05,1.0,1956.52,1167.69,1.0,2229.79,1547.02,0.99,1878.0,1520.99,0.99,2323.75,1927.68,0.96,1909.27,1920.25,0.95
200,1946.14,487.21,0.97,1990.39,459.81,0.96,1922.86,453.06,0.86,2068.85,507.58,0.9,0.0,0.0,0.4,2186.39,723.21,1.0,1843.48,708.99,0.98,2261.86,929.26,0.99,1748.03,941.11,0.92,2046.68,726.39,0.98,1788.02,900.33,0.91,2190.49,1228.94,1.0,1944.47,1213.19,0.99,2237.36,1565.2,0.99,1863.96,1531.15,0.98,2315.26,1943.84,0.95,1911.99,1914.79,0.92
201,1972.98,518.37,0.97,2009.85,492.26,0.94,1946.88,486.79,0.85,2067.82,540.45,0.85,0.0,0.0,0.47,2182.88,749.85,1.0,1845.53,742.07,0.99,2251.2,942.06,0.99,1764.58,964.1,0.95,2052.57,750.05,0.98,1806.55,895.44,0.93,2188.05,1262.05,1.0,1945.48,1248.4,1.0,2232.22,1588.95,0.99,1862.15,1542.27,0.99,2311.98,1960.68,0.94,1909.14,1901.33,0.92
202,1991.19,568.89,0.98,2027.9,542.46,0.95,1960.42,535.8,0.91,2079.36,587.65,0.83,1916.75,575.79,0.61,2183.99,796.9,1.0,1845.69,782.39,0.99,2239.48,1001.67,0.99,1783.18,1005.19,0.96,2038.8,802.88,0.97,1832.53,914.3,0.94,2186.31,1299.18,1.0,1943.34,1281.88,1.0,2222.03,1608.67,0.99,1857.88,1551.3,0.98,2282.92,1971.5,0.93,1903.87,1897.37,0.92
203,1986.41,608.2,0.97,2024.77,582.16,0.94,1954.99,575.77,0.9,2079.96,628.49,0.83,1913.55,617.71,0.59,2185.52,836.28,1.0,1850.31,829.24,0.99,2237.34,1044.47,0.98,1828.73,1062.04,0.95,2059.51,843.76,0.97,1901.04,943.22,0.93,2183.21,1341.11,1.0,1942.01,1326.03,0.99,2215.99,1630.82,0.99,1852.78,1573.85,0.98,2264.92,1970.85,0.91,1899.82,1897.49,0.89
204,1983.38,645.64,0.98,2024.83,617.25,0.96,1946.44,613.64,0.92,2088.5,664.04,0.87,1904.4,660.91,0.61,2199.15,880.1,1.0,1852.24,870.99,0.99,2233.4,1104.27,0.99,1858.91,1102.47,0.95,2041.08,872.31,0.97,1980.05,950.01,0.92,2179.4,1384.24,1.0,1929.58,1366.2,0.99,2205.24,1643.58,0.98,1842.5,1577.73,0.97,2246.24,1971.86,0.9,1896.97,1883.72,0.87
205,1976.56,679.09,0.98,2018.48,649.16,0.96,1940.58,645.97,0.91,2084.99,691.46,0.89,1901.18,690.37,0.55,2199.47,902.74,1.0,1854.03,901.68,0.99,2236.57,1128.3,0.99,1841.2,1123.37,0.94,2035.43,909.21,0.98,1892.32,934.26,0.92,2181.68,1407.03,1.0,1935.19,1390.89,0.99,2205.28,1649.28,0.98,1843.03,1586.11,0.97,2245.88,1981.26,0.89,1898.01,1894.95,0.86
206,1975.6,702.44,0.98,2019.39,671.15,0.97,1939.96,669.7,0.9,2093.03,713.24,0.9,1906.01,715.19,0.52,2210.08,925.42,1.0,1857.94,924.51,0.99,2240.7,1167.65,0.99,1849.66,1149.78,0.94,2047.92,946.96,0.98,1963.52,930.64,0.91,2186.63,1426.25,1.0,1935.15,1412.79,0.99,2202.28,1632.74,0.98,1837.15,1580.07,0.96,2238.2,1975.14,0.89,1897.21,1899.22,0.84
207,1986.11,722.84,0.98,2028.11,690.84,0.96,1945.42,689.05,0.92,2095.27,730.81,0.88,1898.76,732.78,0.61,2210.16,948.5,1.0,1855.83,939.31,0.99,2241.9,1205.4,0.98,1866.44,1210.93,0.95,2042.3,976.77,0.97,1971.28,1118.63,0.92,2187.55,1448.89,0.99,1933.74,1427.26,0.99,2197.12,1663.78,0.98,1833.36,1587.27,0.96,2246.2,2000.08,0.88,1894.29,1898.67,0.85
208,1988.47,731.47,0.98,2032.21,698.94,0.96,1949.55,696.36,0.93,2101.92,738.22,0.88,1905.49,737.47,0.61,2211.83,957.66,1.0,1858.64,946.11,0.99,2240.65,1229.88,0.98,1852.62,1237.69,0.95,2046.96,993.47,0.97,1947.35,1157.2,0.93,2187.35,1461.6,0.99,1934.65,1440.27,0.99,2194.75,1632.72,0.98,1829.8,1561.56,0.97,2247.7,1992.27,0.88,1897.11,1903.26,0.85
209,1988.34,737.03,0.98,2031.38,703.09,0.96,1949.72,702.02,0.92,2103.48,739.3,0.88,1908.79,742.29,0.59,2214.18,960.1,1.0,1863.94,949.84,0.99,2241.66,1240.49,0.99,1834.3,1248.04,0.95,2052.9,1006.22,0.97,1903.82,1182.36,0.93,2188.04,1456.85,0.99,1938.89,1436.18,0.99,2190.76,1623.93,0.98,1831.71,1556.47,0.97,2248.15,1984.27,0.89,1893.8,1900.46,0.87
210,1989.98,734.05,0.98,2033.73,700.08,0.96,1950.24,698.77,0.93,2108.15,737.73,0.88,1908.14,739.72,0.62,2216.21,964.51,1.0,1859.72,947.51,0.99,2238.7,1239.53,0.98,1817.0,1261.58,0.95,2048.49,1000.0,0.97,1901.2,1306.5,0.93,2188.18,1454.54,0.99,1936.25,1432.44,0.99,2190.5,1633.64,0.98,1837.1,1568.24,0.97,2253.04,1977.38,0.88,1897.77,1904.1,0.86
211,1995.79,723.42,0.98,2037.81,689.2,0.96,1955.09,689.09,0.94,2109.07,726.06,0.86,1910.59,729.93,0.69,2216.81,956.39,1.0,1856.07,936.66,0.99,2245.33,1225.44,0.98,1797.16,1247.35,0.96,2061.74,1000.98,0.97,1876.75,1350.58,0.94,2186.7,1437.07,0.99,1934.53,1415.43,0.99,2187.31,1652.92,0.98,1841.46,1591.25,0.97,2256.18,1969.55,0.87,1900.24,1904.14,0.86
212,1990.66,706.83,0.98,2033.6,672.96,0.96,1952.76,671.79,0.93,2110.4,708.77,0.88,1915.42,710.91,0.62,2222.22,940.51,1.0,1861.55,915.2,0.99,2252.74,1197.22,0.99,1783.98,1206.16,0.95,2047.13,979.03,0.97,1840.84,1336.69,0.93,2185.46,1424.25,0.99,1934.53,1398.97,0.99,2196.25,1650.71,0.98,1851.98,1586.09,0.97,2264.43,1968.61,0.89,1904.61,1903.57,0.86
213,1991.85,681.23,0.98,2035.43,648.27,0.96,1954.23,646.13,0.94,2110.47,686.03,0.88,1914.66,685.42,0.66,2224.08,917.04,1.0,1855.8,897.88,0.99,2263.65,1159.72,0.98,1772.21,1190.58,0.96,2059.2,966.77,0.97,1821.72,1356.47,0.94,2199.54,1406.7,1.0,1944.69,1385.12,0.99,2209.51,1643.48,0.98,1855.03,1586.85,0.98,2270.36,1953.9,0.9,1907.14,1903.21,0.89
214,1990.92,645.38,0.98,2034.59,613.44,0.96,1954.37,610.41,0.94,2112.53,653.2,0.88,1917.74,650.51,0.65,2225.07,891.67,1.0,1862.91,859.0,0.99,2265.27,1127.49,0.99,1769.55,1131.75,0.97,2045.38,935.11,0.97,1788.18,1349.45,0.95,2197.15,1374.0,1.0,1946.1,1345.78,1.0,2217.34,1661.89,0.99,1868.15,1598.24,0.98,2288.8,1958.29,0.91,1911.22,1907.57,0.9
215,1987.29,606.83,0.98,2032.55,575.33,0.96,1951.05,571.72,0.94,2114.0,616.0,0.87,1914.58,611.21,0.68,2224.92,853.22,1.0,1862.95,812.99,0.99,2276.02,1092.69,0.98,1764.03,1074.82,0.97,2054.29,914.48,0.97,1765.65,1303.56,0.96,2198.84,1333.84,1.0,1945.58,1302.96,1.0,2234.34,1650.71,0.99,1874.41,1588.2,0.98,2308.32,1956.19,0.91,1910.64,1913.7,0.91
216,1989.38,557.51,0.99,2035.18,526.11,0.96,1954.64,523.14,0.95,2117.88,567.3,0.87,1919.89,563.37,0.7,2226.89,804.44,1.0,1867.52,770.06,1.0,2284.66,1040.43,0.98,1761.49,1020.36,0.98,2065.93,915.14,0.97,1733.33,1256.1,0.96,2202.43,1297.79,1.0,1949.75,1270.59,1.0,2252.57,1638.32,0.99,1881.74,1586.04,0.99,2333.27,1953.25,0.92,1913.34,1926.09,0.92
217,1990.01,511.22,0.99,2036.53,481.07,0.96,1957.33,477.62,0.95,2117.49,523.51,0.86,1921.57,517.64,0.72,2225.52,755.63,1.0,1869.39,729.74,1.0,2311.97,999.15,0.98,1759.54,991.83,0.98,2106.19,914.84,0.97,1716.99,1233.65,0.97,2208.25,1249.51,1.0,1958.94,1228.02,1.0,2251.83,1570.89,0.99,1886.69,1540.29,0.99,2320.94,1915.32,0.94,1919.01,1922.21,0.95
218,1990.53,460.0,0.99,2037.24,428.57,0.97,1958.66,427.22,0.95,2118.46,469.48,0.87,1923.2,468.33,0.68,2226.89,700.83,1.0,1872.6,688.92,1.0,2319.71,952.81,0.99,1754.99,960.98,0.98,2097.84,899.12,0.98,1700.76,1202.21,0.97,2217.39,1201.78,1.0,1969.19,1188.89,1.0,2258.44,1523.94,0.99,1895.57,1520.9,0.99,2333.59,1877.1,0.96,1929.88,1922.12,0.96
219,1983.99,416.64,0.99,2030.38,384.52,0.97,1953.14,382.06,0.94,2115.23,424.23,0.89,1921.37,421.45,0.63,2233.87,663.14,1.0,1871.51,644.51,1.0,2331.72,929.46,0.99,1746.38,916.61,0.98,2105.4,898.75,0.98,1685.55,1166.23,0.97,2225.61,1175.76,1.0,1973.0,1158.25,1.0,2273.21,1540.12,0.99,1906.9,1524.66,0.99,2343.63,1895.77,0.96,1930.62,1920.6,0.96
220,1989.69,371.52,0.99,2036.27,339.45,0.97,1956.92,336.8,0.95,2114.5,379.78,0.89,1916.73,375.83,0.65,2231.19,618.04,1.0,1865.98,605.44,1.0,2356.15,897.23,0.99,1743.62,881.75,0.98,2162.52,915.58,0.98,1678.53,1119.22,0.97,2236.73,1128.08,1.0,1983.1,1116.79,1.0,2277.56,1516.87,1.0,1906.74,1520.93,0.99,2347.7,1876.62,0.96,1925.01,1925.38,0.96
221,1985.97,329.57,0.99,2031.27,298.33,0.97,1954.24,299.61,0.94,2112.39,337.09,0.9,1918.63,343.36,0.64,2238.24,562.4,1.0,1865.64,581.84,1.0,2373.14,829.27,0.99,1743.28,841.34,0.98,2215.04,969.16,0.98,1683.35,1076.16,0.97,2241.01,1080.64,1.0,1987.94,1087.66,1.0,2284.83,1483.62,1.0,1919.41,1527.26,1.0,2331.93,1843.09,0.97,1925.99,1935.84,0.96
222,1987.33,297.8,0.99,2032.63,264.13,0.97,1952.3,268.86,0.95,2114.28,299.69,0.9,1913.82,313.48,0.66,2244.02,530.25,1.0,1865.61,552.5,1.0,2391.19,803.79,0.99,1747.72,796.27,0.98,2241.16,968.13,0.98,1681.35,1025.88,0.97,2243.15,1065.78,1.0,1987.13,1076.07,1.0,2291.66,1470.91,1.0,1928.16,1529.34,1.0,2340.34,1805.59,0.97,1931.6,1920.36,0.96
223,1991.78,271.96,0.99,2037.42,235.52,0.97,1954.92,239.73,0.94,2120.42,272.73,0.87,1916.36,284.09,0.65,2256.08,512.36,1.0,1861.16,520.32,0.99,2419.66,794.19,0.98,1753.64,757.6,0.97,2283.41,970.17,0.97,1694.15,968.11,0.95,2250.65,1068.66,1.0,1984.48,1071.99,1.0,2291.7,1460.93,0.98,1945.35,1502.81,0.98,2343.04,1807.95,0.88,1982.49,1895.92,0.88
224,1995.18,253.73,0.99,2041.14,215.96,0.97,1958.66,224.08,0.95,2124.28,247.38,0.9,1920.44,263.94,0.67,2256.83,489.72,1.0,1865.31,506.1,1.0,2429.53,776.42,0.99,1745.05,715.03,0.98,2326.62,984.73,0.98,1712.68,884.01,0.97,2239.81,1043.44,1.0,1980.1,1058.78,1.0,2300.96,1436.15,1.0,1946.52,1506.09,1.0,2363.48,1745.14,0.97,1972.3,1860.82,0.96
225,2001.92,231.98,0.99,2047.71,195.39,0.97,1963.63,203.13,0.94,2130.08,229.84,0.9,1921.73,245.66,0.64,2264.82,475.2,1.0,1869.89,481.32,0.99,2448.35,757.6,0.99,1755.21,657.37,0.98,2363.52,989.15,0.98,1727.56,810.49,0.96,2244.94,1024.84,1.0,1986.97,1035.06,1.0,2290.62,1432.72,1.0,1963.55,1489.55,1.0,2349.64,1759.06,0.97,2003.5,1851.03,0.97
226,2004.47,217.97,0.99,2052.84,183.4,0.98,1970.31,187.25,0.93,2135.01,219.26,0.92,1930.69,226.08,0.56,2266.77,459.74,1.0,1864.68,471.3,0.99,2458.08,735.12,1.0,1742.29,640.37,0.97,2392.47,988.48,0.99,1727.5,730.08,0.95,2246.41,1011.15,1.0,1988.05,1026.76,1.0,2295.86,1415.58,1.0,1979.3,1481.41,1.0,2342.59,1739.94,0.98,2037.83,1836.87,0.97
227,2011.53,207.47,0.99,2057.41,171.97,0.97,1976.33,178.46,0.92,2134.3,207.53,0.92,1935.75,222.59,0.58,2275.47,438.67,1.0,1855.67,485.77,0.99,2463.97,722.07,0.99,1724.38,700.13,0.96,2418.2,986.9,0.99,1733.77,685.64,0.95,2255.62,995.89,1.0,1990.34,1026.95,1.0,2297.68,1404.03,1.0,1994.33,1477.6,1.0,2319.36,1752.68,0.98,2071.02,1835.15,0.97
228,2017.45,205.15,0.99,2059.07,168.95,0.98,1982.91,176.26,0.92,2133.25,203.13,0.93,1948.44,222.87,0.58,2287.16,433.77,1.0,1854.33,489.97,0.99,2474.33,715.7,0.99,1726.15,731.14,0.95,2452.45,985.69,0.98,1782.21,659.39,0.93,2263.17,997.22,1.0,1994.67,1027.27,1.0,2289.88,1409.19,0.99,2007.78,1463.91,0.99,2290.26,1770.49,0.95,2090.51,1813.28,0.93
229,2023.56,206.81,0.98,2064.73,171.78,0.97,1988.95,178.14,0.91,2138.29,207.17,0.93,1955.97,225.44,0.58,2297.27,432.84,1.0,1859.5,493.23,0.99,2478.71,708.68,0.99,1739.1,727.43,0.95,2480.68,993.6,0.98,1812.15,593.82,0.93,2270.94,1006.86,1.0,2001.31,1036.38,1.0,2282.84,1419.59,0.99,2013.99,1458.74,0.99,2253.35,1777.03,0.95,2098.69,1785.52,0.92
